Date;ID;Sport ID;League ID;Season ID;Stage ID;Group ID;Aggregate ID;Round ID;State ID;Venue ID;Name;Starting At;Result Info;Leg;Details;Length;Placeholder;Last Processed At;Has Odds;Starting At Timestamp
2024-05-05;18870597;1;462;21825;77464616;;;309926;13;1852;Famalicão vs Benfica;2024-05-05 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1714867200
2024-05-05;18870598;1;462;21825;77464616;;;309926;13;4689;Farense vs Estoril;2024-05-05 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1714867200
2024-05-05;18876241;1;97;21688;77464206;;;310557;1;937;Viktoria Berlin vs Chemnitzer FC;2024-05-05 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1714906800
2024-05-05;18876242;1;97;21688;77464206;;;310557;1;142454;Eilenburg vs ZFC Meuselwitz;2024-05-05 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1714906800
2024-05-10;18893438;1;313;21999;77465160;;;312249;13;4549;Nîmes vs Sochaux;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893439;1;313;21999;77465160;;;312249;13;2046;Nancy vs Châteauroux;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893440;1;313;21999;77465160;;;312249;13;4469;Niort vs Le Mans;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893441;1;313;21999;77465160;;;312249;13;4478;Dijon vs Martigues;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893442;1;313;21999;77465160;;;312249;13;17838;Versailles vs Chasselay MDA;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893443;1;313;21999;77465160;;;312249;13;;Marignane Gignac CB vs Rouen;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893444;1;313;21999;77465160;;;312249;13;562;Épinal vs Villefranche;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893445;1;313;21999;77465160;;;312249;13;2298;Cholet vs Avranches;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18893446;1;313;21999;77465160;;;312249;13;361;Orléans vs Red Star;2024-05-10 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715299200
2024-05-10;18846699;1;94;21685;77464203;;;307568;1;2218;Bayreuth vs Nürnberg II;2024-05-10 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715360400
2024-05-10;18846700;1;94;21685;77464203;;;307568;1;2332;Memmingen vs Wacker Burghausen;2024-05-10 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715360400
2024-05-10;18846701;1;94;21685;77464203;;;307568;1;2017;Bayern München II vs Greuther Fürth II;2024-05-10 17:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715360400
2024-05-10;18893159;1;91;21684;77464202;;;312218;1;2400;Drochtersen / Assel vs Kilia Kiel;2024-05-10 17:30:00;;1/1;;90;ONWAAR;;ONWAAR;1715362200
2024-05-10;18855187;1;74;21734;77464353;;;308508;1;91825;ADO Den Haag vs Jong PSV;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855188;1;74;21734;77464353;;;308508;1;223598;FC Emmen vs De Graafschap;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855189;1;74;21734;77464353;;;308508;1;1438;FC Groningen vs Roda JC Kerkrade;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855190;1;74;21734;77464353;;;308508;1;;Jong Ajax vs Jong AZ;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855191;1;74;21734;77464353;;;308508;1;864;MVV Maastricht vs VVV-Venlo;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855192;1;74;21734;77464353;;;308508;1;660;SC Cambuur vs Helmond Sport;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855193;1;74;21734;77464353;;;308508;1;1942;FC Eindhoven vs FC Den Bosch;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855194;1;74;21734;77464353;;;308508;1;102852;Jong Utrecht vs FC Dordrecht;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855195;1;74;21734;77464353;;;308508;1;1420;TOP Oss vs NAC Breda;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18855196;1;74;21734;77464353;;;308508;1;174;Willem II vs Telstar;2024-05-10 18:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715364000
2024-05-10;18877213;1;106;21686;77464204;;;310670;1;289101;Düren Merzenich vs Alemannia Aachen;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877214;1;106;21686;77464204;;;310670;1;343390;SSVg Velbert vs SC Wiedenbrück;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877215;1;106;21686;77464204;;;310670;1;1838;SV Lippstadt 08 vs SC Paderborn 07 U23;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877216;1;106;21686;77464204;;;310670;1;1644;Rot-Weiß Oberhausen vs FC Wegberg-Beeck;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877217;1;106;21686;77464204;;;310670;1;3432;FC Gütersloh vs Köln II;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877218;1;106;21686;77464204;;;310670;1;2124;Fortuna Düsseldorf II vs Rödinghausen;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877219;1;106;21686;77464204;;;310670;1;1741;Fortuna Köln vs Schalke 04 II;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877220;1;106;21686;77464204;;;310670;1;2176;Rot Weiss Ahlen vs Borussia M'gladbach II;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18877221;1;106;21686;77464204;;;310670;1;1928;FC Bocholt vs Wuppertaler SV;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880884;1;1096;21904;77464893;;;310962;1;;AWC vs Quick;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880885;1;1096;21904;77464893;;;310962;1;1416;Kloetinge vs SteDoCo;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880886;1;1096;21904;77464893;;;310962;1;343071;TOGB vs Meerssen;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880887;1;1096;21904;77464893;;;310962;1;1682;Groene Ster vs Blauw Geel '38;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880888;1;1096;21904;77464893;;;310962;1;342425;GVV Unitas vs OJC Rosmalen;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880889;1;1096;21904;77464893;;;310962;1;343355;Baronie vs Gemert;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880890;1;1096;21904;77464893;;;310962;1;1658;HSV Hoek vs OSS '20;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880891;1;1096;21904;77464893;;;310962;1;1517;UNA vs Sportlust '46;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-10;18880892;1;1096;21904;77464893;;;310962;1;1935;TEC vs Barendrecht;2024-05-10 22:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715378400
2024-05-11;18861135;1;304;21780;77464454;;;309057;13;294548;Amiens SC vs Auxerre;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861136;1;304;21780;77464454;;;309057;13;87;Ajaccio vs Grenoble Foot 38;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861137;1;304;21780;77464454;;;309057;13;953;Annecy vs Angers SCO;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861138;1;304;21780;77464454;;;309057;13;289351;Pau vs Bastia;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861139;1;304;21780;77464454;;;309057;13;6164;Saint-Étienne vs Rodez;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861140;1;304;21780;77464454;;;309057;13;4465;Valenciennes vs Quevilly Rouen;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861141;1;304;21780;77464454;;;309057;13;437;Laval vs Troyes;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861142;1;304;21780;77464454;;;309057;13;2693;Paris vs Guingamp;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861143;1;304;21780;77464454;;;309057;13;563;Dunkerque vs Caen;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18861144;1;304;21780;77464454;;;309057;13;6140;Concarneau vs Bordeaux;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863172;1;85;21796;77464492;;;309338;13;2138;Schalke 04 vs Hansa Rostock;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863173;1;85;21796;77464492;;;309338;13;1944;Hertha BSC vs Kaiserslautern;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863174;1;85;21796;77464492;;;309338;13;2110;St. Pauli vs Osnabrück;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863175;1;85;21796;77464492;;;309338;13;1571;Paderborn vs Hamburger SV;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863176;1;85;21796;77464492;;;309338;13;2358;Karlsruher SC vs Hannover 96;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863177;1;85;21796;77464492;;;309338;13;2115;Holstein Kiel vs Fortuna Düsseldorf;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863178;1;85;21796;77464492;;;309338;13;2049;Magdeburg vs SpVgg Greuther Fürth;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863179;1;85;21796;77464492;;;309338;13;143896;Nürnberg vs Elversberg;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863180;1;85;21796;77464492;;;309338;13;2084;Eintracht Braunschweig vs Wehen Wiesbaden;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863593;1;82;21795;77464501;;;309304;13;53;FC Bayern München vs VfL Wolfsburg;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863595;1;82;21795;77464501;;;309304;13;2171;RB Leipzig vs Werder Bremen;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863597;1;82;21795;77464501;;;309304;13;2063;SC Freiburg vs Heidenheim;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863599;1;82;21795;77464501;;;309304;13;262;FSV Mainz 05 vs Borussia Dortmund;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863601;1;82;21795;77464501;;;309304;13;180;Borussia Mönchengladbach vs Eintracht Frankfurt;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863604;1;82;21795;77464501;;;309304;13;1946;FC Köln vs FC Union Berlin;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863606;1;82;21795;77464501;;;309304;13;378;VfL Bochum 1848 vs Bayer 04 Leverkusen;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863608;1;82;21795;77464501;;;309304;13;2165;FC Augsburg vs VfB Stuttgart;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18863610;1;82;21795;77464501;;;309304;13;2167;Darmstadt 98 vs TSG Hoffenheim;2024-05-11 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715385600
2024-05-11;18893160;1;91;21684;77464202;;;312218;1;2038;Hamburger SV II vs Weiche Flensburg;2024-05-11 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715425200
2024-05-11;18893161;1;91;21684;77464202;;;312218;1;226198;Hannover 96 II vs Eimsbutteler TV;2024-05-11 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715425200
2024-05-11;18846702;1;94;21685;77464203;;;307568;1;2555;Ansbach vs Schweinfurt;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18846703;1;94;21685;77464203;;;307568;1;2146;Schalding-Heining vs Würzburger Kickers;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18846704;1;94;21685;77464203;;;307568;1;2854;Vilzing vs Türkgücü-Ataspor;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18846705;1;94;21685;77464203;;;307568;1;2116;Augsburg II vs Eintracht Bamberg;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18846706;1;94;21685;77464203;;;307568;1;2121;Illertissen vs Buchbach;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18846707;1;94;21685;77464203;;;307568;1;2784;Aubstadt vs Viktoria Aschaffenburg;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877928;1;88;21873;77464757;;;310740;1;1943;MSV Duisburg vs Erzgebirge Aue;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877929;1;88;21873;77464757;;;310740;1;1645;Rot-Weiss Essen vs 1860 München;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877930;1;88;21873;77464757;;;310740;1;1978;Waldhof Mannheim vs Sandhausen;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877931;1;88;21873;77464757;;;310740;1;1667;Viktoria Köln vs Jahn Regensburg;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877932;1;88;21873;77464757;;;310740;1;111;Ingolstadt vs VfB Lübeck;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877934;1;88;21873;77464757;;;310740;1;592;Saarbrücken vs Freiburg II;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877935;1;88;21873;77464757;;;310740;1;1719;DSC Arminia Bielefeld vs Hallescher FC;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18877937;1;88;21873;77464757;;;310740;1;2145;Borussia Dortmund II vs Ulm;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879343;1;103;21687;77464205;;;310893;1;169767;Schott Mainz vs Balingen;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879344;1;103;21687;77464205;;;310893;1;1950;Hessen Kassel vs Koblenz;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879345;1;103;21687;77464205;;;310893;1;1525;Mainz 05 II vs Kickers Offenbach;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879346;1;103;21687;77464205;;;310893;1;2687;TSV Steinbach vs Homburg;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879347;1;103;21687;77464205;;;310893;1;678;Stuttgarter Kickers vs SGV Freiberg;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-11;18879348;1;103;21687;77464205;;;310893;1;2117;Aalen vs Astoria Walldorf;2024-05-11 12:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715428800
2024-05-12;18850149;1;564;21694;77464219;;;307928;13;9162;Athletic Club vs Osasuna;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850150;1;564;21694;77464219;;;307928;13;140808;Atlético Madrid vs Celta de Vigo;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850151;1;564;21694;77464219;;;307928;13;300228;FC Barcelona vs Real Sociedad;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850152;1;564;21694;77464219;;;307928;13;4473;Cádiz vs Getafe;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850153;1;564;21694;77464219;;;307928;13;9237;Granada vs Real Madrid;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850154;1;564;21694;77464219;;;307928;13;1747;Deportivo Alavés vs Girona;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850155;1;564;21694;77464219;;;307928;13;68;Real Betis vs Almería;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850156;1;564;21694;77464219;;;307928;13;9240;Valencia vs Rayo Vallecano;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850157;1;564;21694;77464219;;;307928;13;2028;Villarreal vs Sevilla;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18850158;1;564;21694;77464219;;;307928;13;1128;Mallorca vs Las Palmas;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856169;1;567;21739;77464375;;;308595;13;1856;Albacete vs Leganés;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856170;1;567;21739;77464375;;;308595;13;1112;Amorebieta vs Villarreal II;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856172;1;567;21739;77464375;;;308595;13;5407;Burgos vs Eldense;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856174;1;567;21739;77464375;;;308595;13;8617;FC Cartagena vs Tenerife;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856176;1;567;21739;77464375;;;308595;13;430;Elche vs Huesca;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856180;1;567;21739;77464375;;;308595;13;9344;Real Oviedo vs Real Zaragoza;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856182;1;567;21739;77464375;;;308595;13;5421;Racing Ferrol vs Alcorcón;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856189;1;567;21739;77464375;;;308595;13;;Sporting Gijón vs FC Andorra;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856192;1;567;21739;77464375;;;308595;13;2015;Levante vs SD Eibar;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856195;1;567;21739;77464375;;;308595;13;9323;Real Valladolid vs Espanyol;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18856197;1;567;21739;77464375;;;308595;13;6445;Racing Santander vs Mirandés;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870293;1;465;21824;77464615;;;309893;13;2034;Tondela vs Nacional;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870294;1;465;21824;77464615;;;309893;13;3873;Marítimo vs UD Oliveirense;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870295;1;465;21824;77464615;;;309893;13;3719;União de Leiria vs Academico Viseu;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870296;1;465;21824;77464615;;;309893;13;4947;Vilaverdense vs Penafiel;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870297;1;465;21824;77464615;;;309893;13;;CF Os Belenenses vs Benfica II;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870298;1;465;21824;77464615;;;309893;13;4598;Torreense vs Feirense;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870299;1;465;21824;77464615;;;309893;13;7416;Mafra vs Santa Clara;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870300;1;465;21824;77464615;;;309893;13;1975;Porto II vs Paços de Ferreira;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870301;1;465;21824;77464615;;;309893;13;5416;Leixões vs AVS;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870599;1;462;21825;77464616;;;309927;13;370;Chaves vs Famalicão;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870600;1;462;21825;77464616;;;309927;13;484;Estoril vs Sporting CP;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870601;1;462;21825;77464616;;;309927;13;184030;Portimonense vs Rio Ave;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870602;1;462;21825;77464616;;;309927;13;8477;Gil Vicente vs Farense;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870603;1;462;21825;77464616;;;309927;13;7920;Casa Pia vs Moreirense;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870604;1;462;21825;77464616;;;309927;13;;Vizela vs Estrela Amadora;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870605;1;462;21825;77464616;;;309927;13;138;Benfica vs Arouca;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870606;1;462;21825;77464616;;;309927;13;286;Vitória SC vs Sporting Braga;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18870607;1;462;21825;77464616;;;309927;13;165;Porto vs Boavista;2024-05-12 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715472000
2024-05-12;18876250;1;97;21688;77464206;;;310558;1;142454;Eilenburg vs Chemnitzer FC;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876251;1;97;21688;77464206;;;310558;1;1880;Rot-Weiß Erfurt vs Viktoria Berlin;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876252;1;97;21688;77464206;;;310558;1;2253;Hansa Rostock II vs Hertha BSC II;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876253;1;97;21688;77464206;;;310558;1;1948;Energie Cottbus vs Luckenwalde;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876254;1;97;21688;77464206;;;310558;1;2466;Chemie Leipzig vs BFC Dynamo;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876255;1;97;21688;77464206;;;310558;1;;BAK '07 vs Lokomotive Leipzig;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876256;1;97;21688;77464206;;;310558;1;2185;Zwickau vs Babelsberg;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876257;1;97;21688;77464206;;;310558;1;676;Altglienicke vs Greifswalder FC;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18876258;1;97;21688;77464206;;;310558;1;2263;ZFC Meuselwitz vs Carl Zeiss Jena;2024-05-12 11:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715511600
2024-05-12;18877933;1;88;21873;77464757;;;310740;1;2032;Unterhaching vs Dynamo Dresden;2024-05-12 11:30:00;;1/1;;90;ONWAAR;;ONWAAR;1715513400
2024-05-12;18877936;1;88;21873;77464757;;;310740;1;2282;Verl vs Preußen Münster;2024-05-12 11:30:00;;1/1;;90;ONWAAR;;ONWAAR;1715513400
2024-05-15;18850159;1;564;21694;77464219;;;307929;13;9180;Almería vs FC Barcelona;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850160;1;564;21694;77464219;;;307929;13;9345;Girona vs Villarreal;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850161;1;564;21694;77464219;;;307929;13;133;Real Sociedad vs Valencia;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850162;1;564;21694;77464219;;;307929;13;9239;Celta de Vigo vs Athletic Club;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850163;1;564;21694;77464219;;;307929;13;9351;Getafe vs Atlético Madrid;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850164;1;564;21694;77464219;;;307929;13;1716;Las Palmas vs Real Betis;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850165;1;564;21694;77464219;;;307929;13;177;Sevilla vs Cádiz;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850166;1;564;21694;77464219;;;307929;13;56;Osasuna vs Mallorca;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850167;1;564;21694;77464219;;;307929;13;304396;Rayo Vallecano vs Granada;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-15;18850168;1;564;21694;77464219;;;307929;13;2020;Real Madrid vs Deportivo Alavés;2024-05-15 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715731200
2024-05-17;18893447;1;313;21999;77465160;;;312250;13;;Sochaux vs Versailles;2024-05-17 00:00:00;;1/1;;90;ONWAAR;;ONWAAR;1715904000
